InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month,MonthName,YearMonth,IsCancelled,IsValidSale,CustomerID_Status
574624,23497,CLASSIC CHROME BICYCLE BELL ,6,2011-11-06 11:20:00,1.45,17769.0,United Kingdom,8.7,2011,11,Nov,2011-11,0,1,Present
569521,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,2011-10-04 14:33:00,1.95,16474.0,United Kingdom,5.85,2011,10,Oct,2011-10,0,1,Present
571913,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2011-10-19 15:29:00,0.39,18210.0,United Kingdom,9.36,2011,10,Oct,2011-10,0,1,Present
575602,22299,PIG KEYRING WITH LIGHT & SOUND ,24,2011-11-10 12:27:00,1.25,17059.0,United Kingdom,30.0,2011,11,Nov,2011-11,0,1,Present
562031,23167,SMALL CERAMIC TOP STORAGE JAR ,18,2011-08-01 17:37:00,0.83,16984.0,United Kingdom,14.94,2011,8,Aug,2011-08,0,1,Present
556245,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-06-09 16:10:00,2.08,17841.0,United Kingdom,2.08,2011,6,Jun,2011-06,0,1,Present
579146,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-28 13:14:00,25.0,16347.0,United Kingdom,25.0,2011,11,Nov,2011-11,0,1,Present
566233,21843,RED RETROSPOT CAKE STAND,1,2011-09-11 11:04:00,10.95,12635.0,Germany,10.95,2011,9,Sep,2011-09,0,1,Present
565388,22676,FRENCH BLUE METAL DOOR SIGN 1,5,2011-09-02 15:56:00,1.25,14415.0,United Kingdom,6.25,2011,9,Sep,2011-09,0,1,Present
543623,22784,LANTERN CREAM GAZEBO ,16,2011-02-10 15:24:00,4.25,16405.0,United Kingdom,68.0,2011,2,Feb,2011-02,0,1,Present
580742,21930,JUMBO STORAGE BAG SKULLS,100,2011-12-06 09:30:00,1.75,13694.0,United Kingdom,175.0,2011,12,Dec,2011-12,0,1,Present
546252,23007, SPACEBOY BABY GIFT SET,3,2011-03-10 14:42:00,16.95,14930.0,Channel Islands,50.849999999999994,2011,3,Mar,2011-03,0,1,Present
538657,48184,DOORMAT ENGLISH ROSE ,2,2010-12-13 15:26:00,7.95,15867.0,United Kingdom,15.9,2010,12,Dec,2010-12,0,1,Present
551183,21870,I CAN ONLY PLEASE ONE PERSON MUG,36,2011-04-27 08:59:00,1.25,17692.0,United Kingdom,45.0,2011,4,Apr,2011-04,0,1,Present
559898,22789,T-LIGHT HOLDER SWEETHEART HANGING,4,2011-07-13 12:18:00,1.95,16225.0,United Kingdom,7.8,2011,7,Jul,2011-07,0,1,Present
581414,23416,CHAMBRE HOOK,1,2011-12-08 14:39:00,0.39,14730.0,United Kingdom,0.39,2011,12,Dec,2011-12,0,1,Present
547367,21812,GARLAND WITH HEARTS AND BELLS,1,2011-03-22 13:11:00,4.95,15437.0,United Kingdom,4.95,2011,3,Mar,2011-03,0,1,Present
543476,22984,CARD GINGHAM ROSE ,12,2011-02-08 15:24:00,0.42,13050.0,United Kingdom,5.04,2011,2,Feb,2011-02,0,1,Present
576855,21121,SET/10 RED POLKADOT PARTY CANDLES,1,2011-11-16 15:51:00,1.25,17757.0,United Kingdom,1.25,2011,11,Nov,2011-11,0,1,Present
558572,22383,LUNCH BAG SUKI DESIGN ,10,2011-06-30 14:47:00,1.65,14282.0,United Kingdom,16.5,2011,6,Jun,2011-06,0,1,Present
538855,22475,SKULL DESIGN TV DINNER TRAY,6,2010-12-14 13:50:00,4.95,16503.0,United Kingdom,29.700000000000003,2010,12,Dec,2010-12,0,1,Present
575060,22630,DOLLY GIRL LUNCH BOX,12,2011-11-08 12:29:00,1.95,13089.0,United Kingdom,23.4,2011,11,Nov,2011-11,0,1,Present
552045,85014B,RED RETROSPOT UMBRELLA,3,2011-05-06 09:22:00,5.95,18241.0,United Kingdom,17.85,2011,5,May,2011-05,0,1,Present
570652,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-11 13:45:00,0.29,17863.0,United Kingdom,6.959999999999999,2011,10,Oct,2011-10,0,1,Present
537334,84508B,STRIPES DESIGN TEDDY,1,2010-12-06 12:06:00,2.55,16719.0,United Kingdom,2.55,2010,12,Dec,2010-12,0,1,Present
537382,22726,ALARM CLOCK BAKELIKE GREEN,3,2010-12-06 13:13:00,3.75,16710.0,United Kingdom,11.25,2010,12,Dec,2010-12,0,1,Present
541219,22247,BUNNY DECORATION MAGIC GARDEN,4,2011-01-14 14:06:00,0.79,,United Kingdom,3.16,2011,1,Jan,2011-01,0,1,Missing
579673,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-11-30 12:59:00,1.95,18283.0,United Kingdom,3.9,2011,11,Nov,2011-11,0,1,Present
558043,47566,PARTY BUNTING,8,2011-06-24 13:28:00,4.95,13425.0,United Kingdom,39.6,2011,6,Jun,2011-06,0,1,Present
576364,21901,"KEY FOB , BACK DOOR ",2,2011-11-14 17:40:00,0.65,15009.0,United Kingdom,1.3,2011,11,Nov,2011-11,0,1,Present
565445,23350,ROLL WRAP VINTAGE SPOT ,4,2011-09-04 14:50:00,1.25,13548.0,United Kingdom,5.0,2011,9,Sep,2011-09,0,1,Present
560504,21725,SWEETIES  STICKERS,12,2011-07-19 11:47:00,0.85,13081.0,United Kingdom,10.2,2011,7,Jul,2011-07,0,1,Present
558614,21930,JUMBO STORAGE BAG SKULLS,1,2011-06-30 15:56:00,4.13,,United Kingdom,4.13,2011,6,Jun,2011-06,0,1,Missing
564841,21155,RED RETROSPOT PEG BAG,7,2011-08-30 13:42:00,4.96,,United Kingdom,34.72,2011,8,Aug,2011-08,0,1,Missing
565919,20719,WOODLAND CHARLOTTE BAG,2,2011-09-07 16:48:00,1.63,,United Kingdom,3.26,2011,9,Sep,2011-09,0,1,Missing
558475,23242,TREASURE TIN BUFFALO BILL ,1,2011-06-29 15:58:00,4.13,,United Kingdom,4.13,2011,6,Jun,2011-06,0,1,Missing
575602,20713,JUMBO BAG OWLS,1,2011-11-10 12:27:00,2.08,17059.0,United Kingdom,2.08,2011,11,Nov,2011-11,0,1,Present
540026,22161,HEART DECORATION RUSTIC HANGING ,17,2011-01-04 13:25:00,0.81,,United Kingdom,13.770000000000001,2011,1,Jan,2011-01,0,1,Missing
569468,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-10-04 11:56:00,1.65,16186.0,United Kingdom,19.799999999999997,2011,10,Oct,2011-10,0,1,Present
559809,22789,T-LIGHT HOLDER SWEETHEART HANGING,4,2011-07-12 14:57:00,1.95,16409.0,United Kingdom,7.8,2011,7,Jul,2011-07,0,1,Present
569524,23398,HANGING HEART BONHEUR,1,2011-10-04 14:42:00,0.85,14506.0,United Kingdom,0.85,2011,10,Oct,2011-10,0,1,Present
547386,84568,GIRLS ALPHABET IRON ON PATCHES ,6,2011-03-22 15:52:00,0.42,,United Kingdom,2.52,2011,3,Mar,2011-03,0,1,Missing
570001,84946,ANTIQUE SILVER T-LIGHT GLASS,36,2011-10-07 09:10:00,1.25,14427.0,United Kingdom,45.0,2011,10,Oct,2011-10,0,1,Present
578293,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-11-23 14:36:00,0.55,15640.0,United Kingdom,13.200000000000001,2011,11,Nov,2011-11,0,1,Present
549576,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-04-11 08:14:00,12.75,17069.0,United Kingdom,25.5,2011,4,Apr,2011-04,0,1,Present
541249,21175,GIN + TONIC DIET METAL SIGN,2,2011-01-16 13:18:00,2.1,13700.0,United Kingdom,4.2,2011,1,Jan,2011-01,0,1,Present
538078,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,2010-12-09 14:25:00,0.85,16255.0,United Kingdom,1.7,2010,12,Dec,2010-12,0,1,Present
577099,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-11-17 16:48:00,0.65,13313.0,United Kingdom,10.4,2011,11,Nov,2011-11,0,1,Present
545681,20724,RED RETROSPOT CHARLOTTE BAG,4,2011-03-06 11:28:00,0.85,16923.0,United Kingdom,3.4,2011,3,Mar,2011-03,0,1,Present
568134,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-09-23 17:02:00,3.29,,United Kingdom,3.29,2011,9,Sep,2011-09,0,1,Missing
561367,22041,"RECORD FRAME 7"" SINGLE SIZE ",2,2011-07-26 15:46:00,4.96,,United Kingdom,9.92,2011,7,Jul,2011-07,0,1,Missing
577751,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,4,2011-11-21 14:34:00,12.75,12904.0,United Kingdom,51.0,2011,11,Nov,2011-11,0,1,Present
563350,23077,DOUGHNUT LIP GLOSS ,3,2011-08-15 14:10:00,1.25,14498.0,United Kingdom,3.75,2011,8,Aug,2011-08,0,1,Present
575507,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-11-10 10:32:00,1.45,17197.0,United Kingdom,17.4,2011,11,Nov,2011-11,0,1,Present
547396,21976,PACK OF 60 MUSHROOM CAKE CASES,3,2011-03-22 16:54:00,2.08,,United Kingdom,6.24,2011,3,Mar,2011-03,0,1,Missing
564825,23321,SMALL WHITE HEART OF WICKER,1,2011-08-30 12:26:00,3.29,,United Kingdom,3.29,2011,8,Aug,2011-08,0,1,Missing
553384,84725,FREESTYLE CANVAS ART PICTURE,1,2011-05-16 15:53:00,1.65,16899.0,United Kingdom,1.65,2011,5,May,2011-05,0,1,Present
578842,84199,GLOW IN DARK DOLPHINS,1,2011-11-25 16:10:00,0.21,,United Kingdom,0.21,2011,11,Nov,2011-11,0,1,Missing
567912,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-09-22 17:07:00,1.65,15555.0,United Kingdom,3.3,2011,9,Sep,2011-09,0,1,Present
572926,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-10-27 09:23:00,1.25,15659.0,United Kingdom,15.0,2011,10,Oct,2011-10,0,1,Present
540550,35241,ENAMEL BLUE RIM BISCUIT BIN,3,2011-01-10 09:11:00,4.95,12539.0,Spain,14.850000000000001,2011,1,Jan,2011-01,0,1,Present
547656,22110,BIRD HOUSE HOT WATER BOTTLE,1,2011-03-24 12:53:00,2.55,13263.0,United Kingdom,2.55,2011,3,Mar,2011-03,0,1,Present
575875,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-11-11 13:06:00,3.29,,United Kingdom,3.29,2011,11,Nov,2011-11,0,1,Missing
562539,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,1,2011-08-05 15:30:00,4.95,17220.0,United Kingdom,4.95,2011,8,Aug,2011-08,0,1,Present
569544,21992,VINTAGE PAISLEY STATIONERY SET,2,2011-10-04 16:33:00,2.46,,United Kingdom,4.92,2011,10,Oct,2011-10,0,1,Missing
576212,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-11-14 12:45:00,0.85,18082.0,United Kingdom,0.85,2011,11,Nov,2011-11,0,1,Present
538638,22736,RIBBON REEL MAKING SNOWMEN ,1,2010-12-13 14:16:00,1.65,17231.0,United Kingdom,1.65,2010,12,Dec,2010-12,0,1,Present
570871,22379,RECYCLING BAG RETROSPOT ,3,2011-10-12 16:36:00,4.13,,United Kingdom,12.39,2011,10,Oct,2011-10,0,1,Missing
577252,23266,SET OF 3 WOODEN STOCKING DECORATION,2,2011-11-18 12:22:00,1.25,18034.0,United Kingdom,2.5,2011,11,Nov,2011-11,0,1,Present
559162,21090,SET/6 COLLAGE PAPER PLATES,10,2011-07-06 16:29:00,0.83,,United Kingdom,8.299999999999999,2011,7,Jul,2011-07,0,1,Missing
571036,23211,RED ROCKING HORSE HAND PAINTED,24,2011-10-13 12:52:00,1.25,17567.0,United Kingdom,30.0,2011,10,Oct,2011-10,0,1,Present
573311,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-10-28 16:45:00,2.55,14071.0,United Kingdom,2.55,2011,10,Oct,2011-10,0,1,Present
562031,21906,PHARMACIE FIRST AID TIN,1,2011-08-01 17:37:00,6.75,16984.0,United Kingdom,6.75,2011,8,Aug,2011-08,0,1,Present
579943,35970,ZINC FOLKART SLEIGH BELLS,12,2011-12-01 10:38:00,1.69,13040.0,United Kingdom,20.28,2011,12,Dec,2011-12,0,1,Present
560222,23207,LUNCH BAG ALPHABET DESIGN,10,2011-07-15 15:28:00,1.65,14293.0,United Kingdom,16.5,2011,7,Jul,2011-07,0,1,Present
574096,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,2011-11-03 09:55:00,1.25,13599.0,United Kingdom,15.0,2011,11,Nov,2011-11,0,1,Present
578921,23580,SNACK TRAY HAPPY FOREST  ,2,2011-11-27 11:57:00,1.95,13596.0,United Kingdom,3.9,2011,11,Nov,2011-11,0,1,Present
552051,22631,CIRCUS PARADE LUNCH BOX ,1,2011-05-06 10:10:00,1.95,14796.0,United Kingdom,1.95,2011,5,May,2011-05,0,1,Present
581425,37448,CERAMIC CAKE DESIGN SPOTTED MUG,6,2011-12-08 15:31:00,1.49,14796.0,United Kingdom,8.94,2011,12,Dec,2011-12,0,1,Present
548648,21876,POTTERING MUG,12,2011-04-01 13:20:00,1.25,12949.0,United Kingdom,15.0,2011,4,Apr,2011-04,0,1,Present
567186,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-09-18 16:04:00,0.85,17073.0,United Kingdom,10.2,2011,9,Sep,2011-09,0,1,Present
555728,21172,PARTY METAL SIGN ,1,2011-06-06 16:41:00,1.45,17252.0,United Kingdom,1.45,2011,6,Jun,2011-06,0,1,Present
564647,22453,MEASURING TAPE BABUSHKA BLUE,1,2011-08-26 13:56:00,2.95,17920.0,United Kingdom,2.95,2011,8,Aug,2011-08,0,1,Present
580397,23330,DECORATIVE WICKER HEART MEDIUM,3,2011-12-04 11:24:00,1.25,13558.0,United Kingdom,3.75,2011,12,Dec,2011-12,0,1,Present
556726,82483,WOOD 2 DRAWER CABINET WHITE FINISH,120,2011-06-14 11:31:00,5.95,18102.0,United Kingdom,714.0,2011,6,Jun,2011-06,0,1,Present
579512,22865,HAND WARMER OWL DESIGN,2,2011-11-29 16:47:00,4.13,,United Kingdom,8.26,2011,11,Nov,2011-11,0,1,Missing
570252,23426,METAL SIGN DROP YOUR PANTS,6,2011-10-10 09:14:00,2.89,14665.0,United Kingdom,17.34,2011,10,Oct,2011-10,0,1,Present
545044,47590A,BLUE HAPPY BIRTHDAY BUNTING,9,2011-02-27 11:31:00,5.45,15738.0,United Kingdom,49.050000000000004,2011,2,Feb,2011-02,0,1,Present
564366,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-08-25 08:58:00,1.69,13236.0,United Kingdom,40.56,2011,8,Aug,2011-08,0,1,Present
567628,23393,HOME SWEET HOME CUSHION COVER ,4,2011-09-21 13:01:00,3.75,14060.0,United Kingdom,15.0,2011,9,Sep,2011-09,0,1,Present
540267,22857,ASSORTED EASTER GIFT TAGS,144,2011-01-06 11:12:00,0.72,12415.0,Australia,103.67999999999999,2011,1,Jan,2011-01,0,1,Present
549281,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,2011-04-07 13:19:00,1.25,17735.0,United Kingdom,30.0,2011,4,Apr,2011-04,0,1,Present
572726,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2011-10-25 15:19:00,1.25,16056.0,United Kingdom,1.25,2011,10,Oct,2011-10,0,1,Present
551516,21179,NO JUNK MAIL METAL SIGN,1,2011-05-01 11:10:00,1.25,14800.0,United Kingdom,1.25,2011,5,May,2011-05,0,1,Present
548358,85020,ROUND PINK HEART MIRROR,6,2011-03-30 15:29:00,2.1,15832.0,United Kingdom,12.600000000000001,2011,3,Mar,2011-03,0,1,Present
548166,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,2011-03-29 13:45:00,4.13,,United Kingdom,4.13,2011,3,Mar,2011-03,0,1,Missing
578347,23228,FILIGREE HEART BIRD WHITE ,1,2011-11-24 09:26:00,2.46,,United Kingdom,2.46,2011,11,Nov,2011-11,0,1,Missing
580721,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-12-05 16:57:00,2.49,15274.0,United Kingdom,14.940000000000001,2011,12,Dec,2011-12,0,1,Present
576080,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-11-14 08:10:00,1.95,18211.0,United Kingdom,11.7,2011,11,Nov,2011-11,0,1,Present
558777,47369A,PINK GREEN EMBROIDERY COSMETIC BAG,1,2011-07-04 10:23:00,1.63,,United Kingdom,1.63,2011,7,Jul,2011-07,0,1,Missing
552869,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-05-12 08:41:00,1.25,15106.0,United Kingdom,15.0,2011,5,May,2011-05,0,1,Present
571318,23507,MINI PLAYING CARDS BUFFALO BILL ,250,2011-10-17 10:50:00,0.42,17404.0,Sweden,105.0,2011,10,Oct,2011-10,0,1,Present
557322,22992,REVOLVER WOODEN RULER ,12,2011-06-20 09:04:00,1.95,17444.0,Canada,23.4,2011,6,Jun,2011-06,0,1,Present
567878,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,1,2011-09-22 14:42:00,6.25,16910.0,United Kingdom,6.25,2011,9,Sep,2011-09,0,1,Present
543306,21452,TOADSTOOL MONEY BOX,1,2011-02-07 11:56:00,2.95,16686.0,United Kingdom,2.95,2011,2,Feb,2011-02,0,1,Present
539740,22301,COFFEE MUG CAT + BIRD DESIGN,1,2010-12-21 15:20:00,5.06,,United Kingdom,5.06,2010,12,Dec,2010-12,0,1,Missing
540568,84313B,BLUE TV TRAY TABLE ,2,2011-01-10 11:22:00,4.25,15039.0,United Kingdom,8.5,2011,1,Jan,2011-01,0,1,Present
547967,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1,2011-03-28 15:49:00,1.63,,United Kingdom,1.63,2011,3,Mar,2011-03,0,1,Missing
577316,22492,MINI PAINT SET VINTAGE ,36,2011-11-18 13:30:00,0.65,12578.0,Italy,23.400000000000002,2011,11,Nov,2011-11,0,1,Present
563216,85054,FRENCH ENAMEL POT W LID,1,2011-08-14 13:14:00,2.95,17841.0,United Kingdom,2.95,2011,8,Aug,2011-08,0,1,Present
546670,22855,FINE WICKER HEART ,6,2011-03-15 15:37:00,1.25,13451.0,United Kingdom,7.5,2011,3,Mar,2011-03,0,1,Present
563754,22207,FRYING PAN UNION FLAG,12,2011-08-19 10:56:00,4.25,15396.0,United Kingdom,51.0,2011,8,Aug,2011-08,0,1,Present
580137,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2011-12-01 19:54:00,1.65,17566.0,United Kingdom,6.6,2011,12,Dec,2011-12,0,1,Present
561214,23203,JUMBO BAG DOILEY PATTERNS,2,2011-07-25 17:00:00,4.13,,United Kingdom,8.26,2011,7,Jul,2011-07,0,1,Missing
547485,22904,CALENDAR PAPER CUT DESIGN,1,2011-03-23 11:16:00,2.95,17019.0,United Kingdom,2.95,2011,3,Mar,2011-03,0,1,Present
576071,22766,PHOTO FRAME CORNICE,1,2011-11-13 16:03:00,2.95,18069.0,United Kingdom,2.95,2011,11,Nov,2011-11,0,1,Present
553545,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-05-17 15:37:00,4.96,,United Kingdom,9.92,2011,5,May,2011-05,0,1,Missing
541789,22974,CHILDRENS DOLLY GIRL MUG,36,2011-01-21 13:07:00,1.45,14088.0,United Kingdom,52.199999999999996,2011,1,Jan,2011-01,0,1,Present
552446,35648,VINTAGE BEAD PINK PURSE ,4,2011-05-09 13:28:00,0.83,16729.0,United Kingdom,3.32,2011,5,May,2011-05,0,1,Present
552655,85130C,BEADED CRYSTAL HEART BLUE  LARGE,2,2011-05-10 14:22:00,1.65,14587.0,United Kingdom,3.3,2011,5,May,2011-05,0,1,Present
576593,23085,ANTIQUE SILVER BAUBLE LAMP  ,6,2011-11-15 14:48:00,10.4,15720.0,United Kingdom,62.400000000000006,2011,11,Nov,2011-11,0,1,Present
558367,22629,SPACEBOY LUNCH BOX ,3,2011-06-28 15:31:00,1.95,16550.0,United Kingdom,5.85,2011,6,Jun,2011-06,0,1,Present
568135,84946,ANTIQUE SILVER T-LIGHT GLASS,18,2011-09-23 17:04:00,2.46,,United Kingdom,44.28,2011,9,Sep,2011-09,0,1,Missing
547793,22427,ENAMEL FLOWER JUG CREAM,3,2011-03-25 12:10:00,5.95,14758.0,United Kingdom,17.85,2011,3,Mar,2011-03,0,1,Present
574532,22741,FUNKY DIVA PEN,48,2011-11-04 14:19:00,0.85,15676.0,United Kingdom,40.8,2011,11,Nov,2011-11,0,1,Present
564835,22659,LUNCH BOX I LOVE LONDON,1,2011-08-30 12:31:00,4.13,,United Kingdom,4.13,2011,8,Aug,2011-08,0,1,Missing
562841,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-08-09 16:42:00,0.55,17675.0,United Kingdom,13.200000000000001,2011,8,Aug,2011-08,0,1,Present
564377,21790,VINTAGE SNAP CARDS,12,2011-08-25 10:26:00,0.85,15263.0,United Kingdom,10.2,2011,8,Aug,2011-08,0,1,Present
578736,21137,BLACK RECORD COVER FRAME,24,2011-11-25 11:33:00,3.39,12681.0,France,81.36,2011,11,Nov,2011-11,0,1,Present
551035,22655,VINTAGE RED KITCHEN CABINET,2,2011-04-26 11:34:00,125.0,15065.0,United Kingdom,250.0,2011,4,Apr,2011-04,0,1,Present
566561,22630,DOLLY GIRL LUNCH BOX,12,2011-09-13 12:13:00,1.95,18145.0,United Kingdom,23.4,2011,9,Sep,2011-09,0,1,Present
572295,22560,TRADITIONAL MODELLING CLAY,4,2011-10-23 13:49:00,1.25,16686.0,United Kingdom,5.0,2011,10,Oct,2011-10,0,1,Present
565917,22207,FRYING PAN UNION FLAG,1,2011-09-07 16:15:00,8.29,,United Kingdom,8.29,2011,9,Sep,2011-09,0,1,Missing
545150,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-02-28 12:27:00,1.95,14227.0,United Kingdom,19.5,2011,2,Feb,2011-02,0,1,Present
569215,21181,PLEASE ONE PERSON METAL SIGN,2,2011-10-02 12:30:00,2.1,13571.0,United Kingdom,4.2,2011,10,Oct,2011-10,0,1,Present
545908,21930,JUMBO STORAGE BAG SKULLS,10,2011-03-08 09:26:00,1.95,14709.0,United Kingdom,19.5,2011,3,Mar,2011-03,0,1,Present
559894,22899,CHILDREN'S APRON DOLLY GIRL ,1,2011-07-13 12:06:00,2.1,14159.0,United Kingdom,2.1,2011,7,Jul,2011-07,0,1,Present
548894,21993,FLORAL FOLK STATIONERY SET,2,2011-04-04 16:01:00,2.46,,United Kingdom,4.92,2011,4,Apr,2011-04,0,1,Missing
553229,23091,ZINC HERB GARDEN CONTAINER,1,2011-05-16 10:50:00,6.25,15039.0,United Kingdom,6.25,2011,5,May,2011-05,0,1,Present
580054,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-12-01 13:08:00,4.95,18122.0,United Kingdom,9.9,2011,12,Dec,2011-12,0,1,Present
569832,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-10-06 12:51:00,1.25,15315.0,United Kingdom,15.0,2011,10,Oct,2011-10,0,1,Present
551854,21623,VINTAGE UNION JACK MEMOBOARD,2,2011-05-04 14:55:00,9.95,13576.0,United Kingdom,19.9,2011,5,May,2011-05,0,1,Present
581579,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-12-09 12:19:00,0.39,17581.0,United Kingdom,9.36,2011,12,Dec,2011-12,0,1,Present
553067,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,12,2011-05-13 11:44:00,4.25,16871.0,United Kingdom,51.0,2011,5,May,2011-05,0,1,Present
570091,16008,SMALL FOLDING SCISSOR(POINTED EDGE),24,2011-10-07 11:47:00,0.12,15632.0,United Kingdom,2.88,2011,10,Oct,2011-10,0,1,Present
547385,22822,CREAM WALL PLANTER HEART SHAPED,2,2011-03-22 15:48:00,5.95,,United Kingdom,11.9,2011,3,Mar,2011-03,0,1,Missing
568135,21175,GIN + TONIC DIET METAL SIGN,1,2011-09-23 17:04:00,4.96,,United Kingdom,4.96,2011,9,Sep,2011-09,0,1,Missing
569527,22201,FRYING PAN BLUE POLKADOT,1,2011-10-04 14:53:00,4.25,12512.0,Israel,4.25,2011,10,Oct,2011-10,0,1,Present
573036,22390,PAPERWEIGHT CHILDHOOD MEMORIES,6,2011-10-27 13:44:00,2.55,12437.0,France,15.299999999999999,2011,10,Oct,2011-10,0,1,Present
550496,22356,CHARLOTTE BAG PINK POLKADOT,1,2011-04-18 15:05:00,1.63,,United Kingdom,1.63,2011,4,Apr,2011-04,0,1,Missing
546920,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,12,2011-03-18 09:55:00,4.95,12471.0,Germany,59.400000000000006,2011,3,Mar,2011-03,0,1,Present
581439,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,2011-12-08 16:30:00,1.63,,United Kingdom,1.63,2011,12,Dec,2011-12,0,1,Missing
580833,22469,HEART OF WICKER SMALL,3,2011-12-06 11:41:00,1.65,16764.0,United Kingdom,4.949999999999999,2011,12,Dec,2011-12,0,1,Present
537781,22383,LUNCH BAG SUKI  DESIGN ,1,2010-12-08 12:46:00,1.65,17341.0,United Kingdom,1.65,2010,12,Dec,2010-12,0,1,Present
571544,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,4,2011-10-17 16:53:00,0.85,17757.0,United Kingdom,3.4,2011,10,Oct,2011-10,0,1,Present
539718,22457,NATURAL SLATE HEART CHALKBOARD ,2,2010-12-21 13:06:00,5.91,,United Kingdom,11.82,2010,12,Dec,2010-12,0,1,Missing
539451,82567,"AIRLINE LOUNGE,METAL SIGN",2,2010-12-17 16:59:00,4.21,,United Kingdom,8.42,2010,12,Dec,2010-12,0,1,Missing
546780,22624,IVORY KITCHEN SCALES,43,2011-03-17 07:40:00,7.65,12435.0,Denmark,328.95,2011,3,Mar,2011-03,0,1,Present
545447,22563,HAPPY STENCIL CRAFT,12,2011-03-02 16:34:00,1.25,17426.0,United Kingdom,15.0,2011,3,Mar,2011-03,0,1,Present
574545,22495,SET OF 2 ROUND TINS CAMEMBERT ,4,2011-11-04 14:54:00,2.95,17084.0,United Kingdom,11.8,2011,11,Nov,2011-11,0,1,Present
542662,22384,LUNCH BAG PINK POLKADOT,10,2011-01-31 12:10:00,1.65,18145.0,United Kingdom,16.5,2011,1,Jan,2011-01,0,1,Present
573585,22819,"BIRTHDAY CARD, RETRO SPOT",9,2011-10-31 14:41:00,0.42,,United Kingdom,3.78,2011,10,Oct,2011-10,0,1,Missing
572675,22847,BREAD BIN DINER STYLE IVORY,1,2011-10-25 13:20:00,16.95,17917.0,United Kingdom,16.95,2011,10,Oct,2011-10,0,1,Present
558904,21071,VINTAGE BILLBOARD DRINK ME MUG,2,2011-07-04 16:18:00,2.46,,United Kingdom,4.92,2011,7,Jul,2011-07,0,1,Missing
559506,82551,LAUNDRY 15C METAL SIGN,1,2011-07-08 15:17:00,2.46,,United Kingdom,2.46,2011,7,Jul,2011-07,0,1,Missing
578696,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,2011-11-25 10:02:00,2.55,13985.0,United Kingdom,30.599999999999998,2011,11,Nov,2011-11,0,1,Present
578697,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-11-25 10:03:00,3.75,14132.0,United Kingdom,15.0,2011,11,Nov,2011-11,0,1,Present
550906,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,48,2011-04-21 12:34:00,0.75,14298.0,United Kingdom,36.0,2011,4,Apr,2011-04,0,1,Present
C548469,M,Manual,-1,2011-03-31 12:32:00,12.75,14543.0,United Kingdom,-12.75,2011,3,Mar,2011-03,1,0,Present
